[2025-04-05 00:00:47.1834] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:54:34.5215] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:55:35.4343] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:56:36.3592] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:57:37.2742] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:58:38.2448] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:59:39.1191] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:00:39.9434] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:01:40.8650] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:02:41.7826] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:03:42.7387] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:04:43.6120] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:05:44.5652] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:06:45.4926] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:07:46.3759] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
